time,streamflow
2014-09-07 08:00:00,87.67999804019928
2014-09-07 09:00:00,87.71999803930521
2014-09-07 10:00:00,87.75999803841114
2014-09-07 11:00:00,87.79999803751707
2014-09-07 12:00:00,87.839998036623
2014-09-07 13:00:00,87.87999803572893
2014-09-07 14:00:00,87.91999803483486
2014-09-07 15:00:00,87.94999803416431
2014-09-07 16:00:00,87.98999803327024
2014-09-07 17:00:00,88.02999803237617
2014-09-07 18:00:00,88.0699980314821
2014-09-07 19:00:00,88.129998030141
2014-09-07 20:00:00,88.19999802857637
2014-09-07 21:00:00,88.28999802656472
2014-09-07 22:00:00,88.38999802432954
2014-09-07 23:00:00,88.50999802164733
2014-09-08 00:00:00,88.64999801851809
2014-09-08 01:00:00,88.78999801538885
2014-09-08 02:00:00,88.94999801181257
2014-09-08 03:00:00,89.10999800823629
2014-09-08 04:00:00,89.2799980044365
2014-09-08 05:00:00,89.4499980006367
2014-09-08 06:00:00,89.60999799706042
2014-09-08 07:00:00,89.76999799348414
2014-09-08 08:00:00,89.9099979903549
2014-09-08 09:00:00,90.03999798744917
2014-09-08 10:00:00,90.14999798499048
2014-09-08 11:00:00,90.2499979827553
2014-09-08 12:00:00,90.32999798096716
2014-09-08 13:00:00,90.39999797940254
2014-09-08 14:00:00,90.43999797850847
2014-09-08 15:00:00,90.4799979776144
2014-09-08 16:00:00,90.49999797716737
2014-09-08 17:00:00,90.49999797716737
2014-09-08 18:00:00,90.49999797716737
2014-09-08 19:00:00,90.4799979776144
2014-09-08 20:00:00,90.45999797806144
2014-09-08 21:00:00,90.43999797850847
2014-09-08 22:00:00,90.40999797917902
2014-09-08 23:00:00,90.3699979800731
2014-09-09 00:00:00,90.33999798074365
2014-09-09 01:00:00,90.3099979814142
2014-09-09 02:00:00,90.27999798208475
2014-09-09 03:00:00,90.2499979827553
2014-09-09 04:00:00,90.21999798342586
2014-09-09 05:00:00,90.19999798387289
2014-09-09 06:00:00,90.17999798431993
2014-09-09 07:00:00,90.15999798476696
2014-09-09 08:00:00,90.139997985214
2014-09-09 09:00:00,90.12999798543751
2014-09-09 10:00:00,90.11999798566103
2014-09-09 11:00:00,90.10999798588455
2014-09-09 12:00:00,90.10999798588455
2014-09-09 13:00:00,90.10999798588455
2014-09-09 14:00:00,90.10999798588455
2014-09-09 15:00:00,90.11999798566103
2014-09-09 16:00:00,90.11999798566103
2014-09-09 17:00:00,90.12999798543751
2014-09-09 18:00:00,90.14999798499048
2014-09-09 19:00:00,90.15999798476696
2014-09-09 20:00:00,90.17999798431993
2014-09-09 21:00:00,90.19999798387289
2014-09-09 22:00:00,90.21999798342586
2014-09-09 23:00:00,90.23999798297882
2014-09-10 00:00:00,90.25999798253179
2014-09-10 01:00:00,90.27999798208475
2014-09-10 02:00:00,90.3099979814142
2014-09-10 03:00:00,90.32999798096716
2014-09-10 04:00:00,90.35999798029661
2014-09-10 05:00:00,90.37999797984958
2014-09-10 06:00:00,90.39999797940254
2014-09-10 07:00:00,90.41999797895551
2014-09-10 08:00:00,90.43999797850847
2014-09-10 09:00:00,90.44999797828496
2014-09-10 10:00:00,90.46999797783792
2014-09-10 11:00:00,90.4799979776144
2014-09-10 12:00:00,90.48999797739089
2014-09-10 13:00:00,90.49999797716737
2014-09-10 14:00:00,90.49999797716737
2014-09-10 15:00:00,90.50999797694385
2014-09-10 16:00:00,90.50999797694385
2014-09-10 17:00:00,90.50999797694385
2014-09-10 18:00:00,90.49999797716737
2014-09-10 19:00:00,90.49999797716737
2014-09-10 20:00:00,90.48999797739089
2014-09-10 21:00:00,90.4799979776144
2014-09-10 22:00:00,90.45999797806144
2014-09-10 23:00:00,90.44999797828496
2014-09-11 00:00:00,90.42999797873199
2014-09-11 01:00:00,90.40999797917902
2014-09-11 02:00:00,90.38999797962606
2014-09-11 03:00:00,90.3699979800731
2014-09-11 04:00:00,90.33999798074365
2014-09-11 05:00:00,90.31999798119068
2014-09-11 06:00:00,90.28999798186123
2014-09-11 07:00:00,90.25999798253179
2014-09-11 08:00:00,90.22999798320234
2014-09-11 09:00:00,90.19999798387289
2014-09-11 10:00:00,90.16999798454344
2014-09-11 11:00:00,90.12999798543751
2014-09-11 12:00:00,90.09999798610806
2014-09-11 13:00:00,90.05999798700213
2014-09-11 14:00:00,90.02999798767269
2014-09-11 15:00:00,89.98999798856676
2014-09-11 16:00:00,89.94999798946083
2014-09-11 17:00:00,89.9099979903549
2014-09-11 18:00:00,89.87999799102545
2014-09-11 19:00:00,89.83999799191952
2014-09-11 20:00:00,89.79999799281359
2014-09-11 21:00:00,89.75999799370766
2014-09-11 22:00:00,89.71999799460173
2014-09-11 23:00:00,89.6799979954958
2014-09-12 00:00:00,89.63999799638987
2014-09-12 01:00:00,89.59999799728394
2014-09-12 02:00:00,89.559997998178
2014-09-12 03:00:00,89.50999799929559
2014-09-12 04:00:00,89.46999800018966
2014-09-12 05:00:00,89.42999800108373
2014-09-12 06:00:00,89.3899980019778
2014-09-12 07:00:00,89.34999800287187
2014-09-12 08:00:00,89.30999800376594
2014-09-12 09:00:00,89.26999800466001
2014-09-12 10:00:00,89.22999800555408
2014-09-12 11:00:00,89.18999800644815
2014-09-12 12:00:00,89.14999800734222
2014-09-12 13:00:00,89.10999800823629
2014-09-12 14:00:00,89.06999800913036
2014-09-12 15:00:00,89.02999801002443
2014-09-12 16:00:00,88.9899980109185
2014-09-12 17:00:00,88.94999801181257
2014-09-12 18:00:00,88.91999801248312
2014-09-12 19:00:00,88.87999801337719
2014-09-12 20:00:00,88.83999801427126
2014-09-12 21:00:00,88.79999801516533
2014-09-12 22:00:00,88.76999801583588
2014-09-12 23:00:00,88.72999801672995
2014-09-13 00:00:00,88.68999801762402
2014-09-13 01:00:00,88.65999801829457
2014-09-13 02:00:00,88.61999801918864
2014-09-13 03:00:00,88.59999801963568
2014-09-13 04:00:00,88.56999802030623
2014-09-13 05:00:00,88.55999802052975
2014-09-13 06:00:00,88.56999802030623
2014-09-13 07:00:00,88.61999801918864
2014-09-13 08:00:00,88.71999801695347
2014-09-13 09:00:00,88.93999801203609
2014-09-13 10:00:00,89.36999800242484
2014-09-13 11:00:00,90.139997985214
2014-09-13 12:00:00,91.32999795861542
2014-09-13 13:00:00,92.99999792128801
2014-09-13 14:00:00,95.07999787479639
2014-09-13 15:00:00,97.44999782182276
2014-09-13 16:00:00,99.899997767061
2014-09-13 17:00:00,102.26999771408737
2014-09-13 18:00:00,104.36999766714871
2014-09-13 19:00:00,106.10999762825668
2014-09-13 20:00:00,107.42999759875238
2014-09-13 21:00:00,108.31999757885933
2014-09-13 22:00:00,108.7999975681305
2014-09-13 23:00:00,108.9099975656718
2014-09-14 00:00:00,108.70999757014215
2014-09-14 01:00:00,108.26999757997692
2014-09-14 02:00:00,107.63999759405851
2014-09-14 03:00:00,106.86999761126935
2014-09-14 04:00:00,106.02999763004482
2014-09-14 05:00:00,105.14999764971435
2014-09-14 06:00:00,104.24999766983092
2014-09-14 07:00:00,103.38999768905342
2014-09-14 08:00:00,102.55999770760536
2014-09-14 09:00:00,101.7899977248162
2014-09-14 10:00:00,101.0999977402389
2014-09-14 11:00:00,100.49999775364995
2014-09-14 12:00:00,99.97999776527286
2014-09-14 13:00:00,99.55999777466059
2014-09-14 14:00:00,99.23999778181314
2014-09-14 15:00:00,99.00999778695405
2014-09-14 16:00:00,98.86999779008329
2014-09-14 17:00:00,98.79999779164791
2014-09-14 18:00:00,98.8099977914244
2014-09-14 19:00:00,98.86999779008329
2014-09-14 20:00:00,98.96999778784811
2014-09-14 21:00:00,99.09999778494239
2014-09-14 22:00:00,99.24999778158963
2014-09-14 23:00:00,99.40999777801335
2014-09-15 00:00:00,99.57999777421355
2014-09-15 01:00:00,99.74999777041376
2014-09-15 02:00:00,99.90999776683748
2014-09-15 03:00:00,100.05999776348472
2014-09-15 04:00:00,100.20999776013196
2014-09-15 05:00:00,100.34999775700271
2014-09-15 06:00:00,100.47999775409698
2014-09-15 07:00:00,100.60999775119126
2014-09-15 08:00:00,100.72999774850905
2014-09-15 09:00:00,100.84999774582684
2014-09-15 10:00:00,100.96999774314463
2014-09-15 11:00:00,101.08999774046242
2014-09-15 12:00:00,101.20999773778021
2014-09-15 13:00:00,101.329997735098
2014-09-15 14:00:00,101.4499977324158
2014-09-15 15:00:00,101.56999772973359
2014-09-15 16:00:00,101.69999772682786
2014-09-15 17:00:00,101.81999772414565
2014-09-15 18:00:00,101.94999772123992
2014-09-15 19:00:00,102.0799977183342
2014-09-15 20:00:00,102.19999771565199
2014-09-15 21:00:00,102.32999771274626
2014-09-15 22:00:00,102.45999770984054
2014-09-15 23:00:00,102.57999770715833
2014-09-16 00:00:00,102.69999770447612
2014-09-16 01:00:00,102.81999770179391
2014-09-16 02:00:00,102.92999769933522
2014-09-16 03:00:00,103.03999769687653
2014-09-16 04:00:00,103.13999769464135
2014-09-16 05:00:00,103.23999769240618
2014-09-16 06:00:00,103.31999769061804
2014-09-16 07:00:00,103.3999976888299
2014-09-16 08:00:00,103.46999768726528
2014-09-16 09:00:00,103.53999768570065
2014-09-16 10:00:00,103.58999768458307
2014-09-16 11:00:00,103.63999768346548
2014-09-16 12:00:00,103.66999768279493
2014-09-16 13:00:00,103.69999768212438
2014-09-16 14:00:00,103.72999768145382
2014-09-16 15:00:00,103.7399976812303
2014-09-16 16:00:00,103.74999768100679
2014-09-16 17:00:00,103.7399976812303
2014-09-16 18:00:00,103.7399976812303
2014-09-16 19:00:00,103.71999768167734
2014-09-16 20:00:00,103.69999768212438
2014-09-16 21:00:00,103.66999768279493
2014-09-16 22:00:00,103.629997683689
2014-09-16 23:00:00,103.58999768458307
2014-09-17 00:00:00,103.52999768592417
2014-09-17 01:00:00,103.47999768704176
2014-09-17 02:00:00,103.40999768860638
2014-09-17 03:00:00,103.339997690171
2014-09-17 04:00:00,103.25999769195914
2014-09-17 05:00:00,103.17999769374728
2014-09-17 06:00:00,103.08999769575894
2014-09-17 07:00:00,102.9999976977706
2014-09-17 08:00:00,102.89999770000577
2014-09-17 09:00:00,102.78999770246446
2014-09-17 10:00:00,102.67999770492315
2014-09-17 11:00:00,102.56999770738184
2014-09-17 12:00:00,102.44999771006405
2014-09-17 13:00:00,102.32999771274626
2014-09-17 14:00:00,102.19999771565199
2014-09-17 15:00:00,102.06999771855772
2014-09-17 16:00:00,101.94999772123992
2014-09-17 17:00:00,101.82999772392213
2014-09-17 18:00:00,101.72999772615731
2014-09-17 19:00:00,101.63999772816896
2014-09-17 20:00:00,101.56999772973359
2014-09-17 21:00:00,101.52999773062766
2014-09-17 22:00:00,101.50999773107469
2014-09-17 23:00:00,101.50999773107469
2014-09-18 00:00:00,101.52999773062766
2014-09-18 01:00:00,101.56999772973359
2014-09-18 02:00:00,101.62999772839248
2014-09-18 03:00:00,101.68999772705138
2014-09-18 04:00:00,101.74999772571027
2014-09-18 05:00:00,101.79999772459269
2014-09-18 06:00:00,101.83999772369862
2014-09-18 07:00:00,101.85999772325158
2014-09-18 08:00:00,101.8499977234751
2014-09-18 09:00:00,101.81999772414565
2014-09-18 10:00:00,101.76999772526324
2014-09-18 11:00:00,101.68999772705138
2014-09-18 12:00:00,101.58999772928655
2014-09-18 13:00:00,101.46999773196876
2014-09-18 14:00:00,101.40999773330986
2014-09-18 15:00:00,101.93999772146344
2014-09-18 16:00:00,104.82999765686691
2014-09-18 17:00:00,112.84999747760594
2014-09-18 18:00:00,127.78999714367092
2014-09-18 19:00:00,148.64999667741358
2014-09-18 20:00:00,171.50999616645277
2014-09-18 21:00:00,191.72999571450055
2014-09-18 22:00:00,206.25999538972974
2014-09-18 23:00:00,214.30999520979822
2014-09-19 00:00:00,216.6799951568246
2014-09-19 01:00:00,214.8299951981753
2014-09-19 02:00:00,210.1799953021109
2014-09-19 03:00:00,203.90999544225633
2014-09-19 04:00:00,196.88999559916556
2014-09-19 05:00:00,189.70999575965106
2014-09-19 06:00:00,182.75999591499567
2014-09-19 07:00:00,176.29999605938792
2014-09-19 08:00:00,170.47999618947506
2014-09-19 09:00:00,165.4099963027984
2014-09-19 10:00:00,161.22999639622867
2014-09-19 11:00:00,158.0599964670837
2014-09-19 12:00:00,156.0499965120107
2014-09-19 13:00:00,155.30999652855098
2014-09-19 14:00:00,155.79999651759863
2014-09-19 15:00:00,157.40999648161232
2014-09-19 16:00:00,159.90999642573297
2014-09-19 17:00:00,163.00999635644257
2014-09-19 18:00:00,166.47999627888203
2014-09-19 19:00:00,170.14999619685113
2014-09-19 20:00:00,173.8999961130321
2014-09-19 21:00:00,177.7399960272014
2014-09-19 22:00:00,181.68999593891203
2014-09-19 23:00:00,185.8499958459288
2014-09-20 00:00:00,190.30999574624002
2014-09-20 01:00:00,195.17999563738704
2014-09-20 02:00:00,200.51999551802874
2014-09-20 03:00:00,206.37999538704753
2014-09-20 04:00:00,212.75999524444342
2014-09-20 05:00:00,219.63999509066343
2014-09-20 06:00:00,227.01999492570758
2014-09-20 07:00:00,234.53999475762248
2014-09-20 08:00:00,241.9299945924431
2014-09-20 09:00:00,250.10999440960586
2014-09-20 10:00:00,258.5399942211807
2014-09-20 11:00:00,267.15999402850866
2014-09-20 12:00:00,275.36999384500086
2014-09-20 13:00:00,283.34999366663396
2014-09-20 14:00:00,290.9499934967607
2014-09-20 15:00:00,298.0699933376163
2014-09-20 16:00:00,304.60999319143593
2014-09-20 17:00:00,310.5299930591136
2014-09-20 18:00:00,315.779992941767
2014-09-20 19:00:00,320.33999283984303
2014-09-20 20:00:00,324.2199927531183
2014-09-20 21:00:00,327.4199926815927
2014-09-20 22:00:00,329.9599926248193
2014-09-20 23:00:00,331.85999258235097
2014-09-21 00:00:00,333.17999255284667
2014-09-21 01:00:00,333.92999253608286
2014-09-21 02:00:00,334.16999253071845
2014-09-21 03:00:00,333.93999253585935
2014-09-21 04:00:00,333.289992550388
2014-09-21 05:00:00,332.2399925738573
2014-09-21 06:00:00,330.84999260492623
2014-09-21 07:00:00,329.1599926427007
2014-09-21 08:00:00,327.1899926867336
2014-09-21 09:00:00,324.97999273613095
2014-09-21 10:00:00,322.55999279022217
2014-09-21 11:00:00,319.9599928483367
2014-09-21 12:00:00,317.209992909804
2014-09-21 13:00:00,314.3199929744005
2014-09-21 14:00:00,311.31999304145575
2014-09-21 15:00:00,308.2299931105226
2014-09-21 16:00:00,305.05999318137765
2014-09-21 17:00:00,301.83999325335026
2014-09-21 18:00:00,298.55999332666397
2014-09-21 19:00:00,295.24999340064824
2014-09-21 20:00:00,291.90999347530305
2014-09-21 21:00:00,288.5499935504049
2014-09-21 22:00:00,285.1799936257303
2014-09-21 23:00:00,281.80999370105565
2014-09-22 00:00:00,278.42999377660453
2014-09-22 01:00:00,275.0699938517064
2014-09-22 02:00:00,271.70999392680824
2014-09-22 03:00:00,268.37999400123954
2014-09-22 04:00:00,265.1199940741062
2014-09-22 05:00:00,261.83999414741993
2014-09-22 06:00:00,258.54999422095716
2014-09-22 07:00:00,255.3099942933768
2014-09-22 08:00:00,252.11999436467886
2014-09-22 09:00:00,248.95999443531036
2014-09-22 10:00:00,245.82999450527132
2014-09-22 11:00:00,242.72999457456172
2014-09-22 12:00:00,239.65999464318156
2014-09-22 13:00:00,236.6499947104603
2014-09-22 14:00:00,233.5499947797507
2014-09-22 15:00:00,230.37999485060573
2014-09-22 16:00:00,227.47999491542578
2014-09-22 17:00:00,224.67999497801065
2014-09-22 18:00:00,221.92999503947794
2014-09-22 19:00:00,219.23999509960413
2014-09-22 20:00:00,216.58999515883625
2014-09-22 21:00:00,213.99999521672726
2014-09-22 22:00:00,211.45999527350068
2014-09-22 23:00:00,208.95999532938004
2014-09-23 00:00:00,206.51999538391829
2014-09-23 01:00:00,204.11999543756247
2014-09-23 02:00:00,201.75999549031258
2014-09-23 03:00:00,199.45999554172158
2014-09-23 04:00:00,197.18999559246004
2014-09-23 05:00:00,194.97999564185739
2014-09-23 06:00:00,192.79999569058418
2014-09-23 07:00:00,190.6699957381934
2014-09-23 08:00:00,188.58999578468502
2014-09-23 09:00:00,186.5399958305061
2014-09-23 10:00:00,184.5299958754331
2014-09-23 11:00:00,182.5699959192425
2014-09-23 12:00:00,180.63999596238136
2014-09-23 13:00:00,178.75999600440264
2014-09-23 14:00:00,176.90999604575336
2014-09-23 15:00:00,175.09999608621
2014-09-23 16:00:00,173.3299961257726
2014-09-23 17:00:00,171.5999961644411
2014-09-23 18:00:00,169.89999620243907
2014-09-23 19:00:00,168.22999623976648
2014-09-23 20:00:00,166.59999627619982
2014-09-23 21:00:00,165.0099963117391
2014-09-23 22:00:00,163.43999634683132
2014-09-23 23:00:00,161.91999638080597
2014-09-24 00:00:00,160.41999641433358
2014-09-24 01:00:00,158.94999644719064
2014-09-24 02:00:00,157.51999647915363
2014-09-24 03:00:00,156.1099965106696
2014-09-24 04:00:00,154.73999654129148
2014-09-24 05:00:00,153.3999965712428
2014-09-24 06:00:00,152.0799966007471
2014-09-24 07:00:00,150.78999662958086
2014-09-24 08:00:00,149.52999665774405
2014-09-24 09:00:00,148.2999966852367
2014-09-24 10:00:00,147.0899967122823
2014-09-24 11:00:00,145.90999673865736
2014-09-24 12:00:00,144.75999676436186
2014-09-24 13:00:00,143.62999678961933
2014-09-24 14:00:00,142.51999681442976
2014-09-24 15:00:00,141.43999683856964
2014-09-24 16:00:00,140.3799968622625
2014-09-24 17:00:00,139.34999688528478
2014-09-24 18:00:00,138.32999690808356
2014-09-24 19:00:00,137.33999693021178
2014-09-24 20:00:00,136.36999695189297
2014-09-24 21:00:00,135.41999697312713
2014-09-24 22:00:00,134.49999699369073
2014-09-24 23:00:00,133.5899970140308
2014-09-25 00:00:00,132.69999703392386
2014-09-25 01:00:00,131.82999705336988
2014-09-25 02:00:00,130.97999707236886
2014-09-25 03:00:00,130.1499970909208
2014-09-25 04:00:00,129.33999710902572
2014-09-25 05:00:00,128.5399971269071
2014-09-25 06:00:00,127.75999714434147
2014-09-25 07:00:00,126.99999716132879
2014-09-25 08:00:00,126.25999717786908
2014-09-25 09:00:00,125.52999719418585
2014-09-25 10:00:00,124.81999721005559
2014-09-25 11:00:00,124.11999722570181
2014-09-25 12:00:00,123.439997240901
2014-09-25 13:00:00,122.76999725587666
2014-09-25 14:00:00,122.10999727062881
2014-09-25 15:00:00,121.47999728471041
2014-09-25 16:00:00,120.849997298792
2014-09-25 17:00:00,120.23999731242657
2014-09-25 18:00:00,119.63999732583761
2014-09-25 19:00:00,119.04999733902514
2014-09-25 20:00:00,118.47999735176563
2014-09-25 21:00:00,117.91999736428261
2014-09-25 22:00:00,117.36999737657607
2014-09-25 23:00:00,116.829997388646
2014-09-26 00:00:00,116.30999740026891
2014-09-26 01:00:00,115.78999741189182
2014-09-26 02:00:00,115.28999742306769
2014-09-26 03:00:00,114.78999743424356
2014-09-26 04:00:00,114.3099974449724
2014-09-26 05:00:00,113.82999745570123
2014-09-26 06:00:00,113.36999746598303
2014-09-26 07:00:00,112.91999747604132
2014-09-26 08:00:00,112.4699974860996
2014-09-26 09:00:00,112.03999749571085
2014-09-26 10:00:00,111.6099975053221
2014-09-26 11:00:00,111.18999751470983
2014-09-26 12:00:00,110.77999752387404
2014-09-26 13:00:00,110.37999753281474
2014-09-26 14:00:00,109.98999754153192
2014-09-26 15:00:00,109.60999755002558
2014-09-26 16:00:00,109.22999755851924
2014-09-26 17:00:00,108.85999756678939
2014-09-26 18:00:00,108.49999757483602
2014-09-26 19:00:00,108.14999758265913
2014-09-26 20:00:00,107.79999759048223
2014-09-26 21:00:00,107.45999759808183
2014-09-26 22:00:00,107.11999760568142
2014-09-26 23:00:00,106.79999761283398
2014-09-27 00:00:00,106.47999761998653
2014-09-27 01:00:00,106.15999762713909
2014-09-27 02:00:00,105.84999763406813
2014-09-27 03:00:00,105.54999764077365
2014-09-27 04:00:00,105.25999764725566
2014-09-27 05:00:00,104.95999765396118
2014-09-27 06:00:00,104.67999766021967
2014-09-27 07:00:00,104.39999766647816
2014-09-27 08:00:00,104.12999767251313
2014-09-27 09:00:00,103.8599976785481
2014-09-27 10:00:00,103.58999768458307
2014-09-27 11:00:00,103.32999769039452
2014-09-27 12:00:00,103.07999769598246
2014-09-27 13:00:00,102.82999770157039
2014-09-27 14:00:00,102.58999770693481
2014-09-27 15:00:00,102.34999771229923
2014-09-27 16:00:00,102.10999771766365
2014-09-27 17:00:00,101.87999772280455
2014-09-27 18:00:00,101.65999772772193
2014-09-27 19:00:00,101.42999773286283
2014-09-27 20:00:00,101.2199977375567
2014-09-27 21:00:00,100.99999774247408
2014-09-27 22:00:00,100.78999774716794
2014-09-27 23:00:00,100.5899977516383
2014-09-28 00:00:00,100.37999775633216
2014-09-28 01:00:00,100.18999776057899
2014-09-28 02:00:00,99.98999776504934
2014-09-28 03:00:00,99.79999776929617
2014-09-28 04:00:00,99.609997773543
2014-09-28 05:00:00,99.42999777756631
2014-09-28 06:00:00,99.23999778181314
2014-09-28 07:00:00,99.06999778561294
2014-09-28 08:00:00,98.88999778963625
2014-09-28 09:00:00,98.71999779343605
2014-09-28 10:00:00,98.54999779723585
2014-09-28 11:00:00,98.37999780103564
2014-09-28 12:00:00,98.21999780461192
2014-09-28 13:00:00,98.0599978081882
2014-09-28 14:00:00,97.89999781176448
2014-09-28 15:00:00,97.74999781511724
2014-09-28 16:00:00,97.58999781869352
2014-09-28 17:00:00,97.43999782204628
